,0,1,size
13270,hot-dog,JJ,1
13271,hot-rolled,JJ,1
13272,hot-tempered,JJ,1
13273,hotdog,NN,1
13274,hotel,NN,16
13275,hotel-casinos,NNS,2
13276,hotel\/casino,NN,1
13277,hotels,NNS,5
13278,hotly,RB,2
13279,hottest,JJS,3
13280,hour,NN,13
13281,hourly,JJ,4
13282,hours,NNS,22
13283,hours,VBZ,3
13284,house,NN,27
13285,house,VB,1
13286,househld,JJ,1
13287,household,NN,13
13288,households,NNS,3
13289,houseman,NN,1
13290,houses,NNS,23
13291,housewares,NNS,1
13292,housing,NN,27
13293,hovered,VBD,1
13294,hovering,VBG,3
13295,how,WRB,81
13296,howdy,UH,1
13297,however,RB,48
13298,hug,NN,2
13299,huge,JJ,17
13300,hulking,JJ,1
13301,human,JJ,8
13302,human-rights,JJ,2
13303,humans,NNS,2
13304,humongous,JJ,1
13305,humor,NN,2
13306,hundred,CD,4
13307,hundreds,NNS,20
13308,hung,VBN,1
13309,hunger,NN,1
13310,hunk,NN,3
13311,hunt,NN,1
13312,hunters,NNS,1
13313,hunting,NN,2
13314,hurdle,NN,1
13315,hurdles,NNS,3
13316,hurricane,NN,8
13317,hurricane-stricken,JJ,1
13318,hurricanes,NNS,2
13319,hurry,NN,4
13320,hurt,VB,4
13321,hurt,VBD,6
13322,hurt,VBN,21
13323,hurting,VBG,2
13324,hurts,VBZ,1
13325,husband,NN,6
13326,husbands,NNS,1
13327,hush-hush,JJ,1
13328,hybrid,JJ,1
13329,hybrids,NNS,1
13330,hydrogen,NN,4
13331,hyper-trader,NN,1
13332,hypertension,NN,1
13333,hyping,VBG,1
13334,hypnotized,VBN,1
13335,hypocrisy,NN,1
13336,hypothetical,JJ,1
13337,ice,NN,1
13338,iceberg,NN,1
13339,iced,JJ,2
13340,iced-tea,NN,1
13341,icon,NN,1
13342,idea,NN,19
13343,ideal,JJ,1
13344,ideal,NN,1
13345,ideas,NNS,5
13346,identical,JJ,3
13347,identifiable,JJ,1
13348,identified,VBN,6
13349,identifies,VBZ,1
13350,identify,VB,4
13351,identifying,VBG,1
13352,identity,NN,2
13353,ideologist,NN,1
13354,ideology,NN,2
13355,idiots,NNS,1
13356,idle,JJ,4
13357,idle,VB,4
13358,idled,VBN,2
13359,if,IN,193
13360,ignoble,JJ,1
13361,ignorance,NN,1
13362,ignore,VB,2
13363,ignored,VBD,1
13364,ignored,VBN,1
13365,ignores,VBZ,1
13366,ignoring,VBG,3
13367,ill,JJ,1
13368,ill-conceived,JJ,1
13369,ill-suited,JJ,1
13370,illegal,JJ,4
13371,illegally,RB,1
13372,illegitimate,JJ,1
13373,illicit,JJ,1
13374,illiquid,JJ,1
13375,illness,NN,1
13376,illnesses,NNS,3
13377,ills,NNS,1
13378,illustrate,VB,1
13379,illustrated,VBN,1
13380,illustrates,VBZ,1
13381,illustration,NN,2
13382,illustrations,NNS,2
13383,image,NN,17
13384,image,VB,1
13385,image-building,JJ,1
13386,imagery,NN,2
13387,images,NNS,1
13388,imagine,VB,2
13389,imitated,VBN,1
13390,immediacy,NN,2
13391,immediate,JJ,9
13392,immediately,RB,15
13393,immensely,RB,2
13394,imminent,JJ,1
13395,immune,JJ,2
13396,immunities,NNS,1
13397,impact,NN,33
13398,impaired,VBN,1
13399,impairment,NN,1
13400,impassible,JJ,1
13401,impatient,JJ,1
13402,impeached,VBN,2
13403,impeachment,NN,10
13404,impeded,VBN,3
13405,impelled,VBN,1
13406,impending,JJ,2
13407,impetus,NN,1
13408,implausible,JJ,1
13409,implemented,VBD,1
13410,implemented,VBN,2
13411,implicated,VBN,1
13412,implication,NN,2
13413,implications,NNS,3
13414,implicit,JJ,1
13415,implied,VBN,2
13416,implies,VBZ,4
13417,imply,VB,1
13418,implying,VBG,1
13419,import,NN,6
13420,import,VB,1
13421,import-export,JJ,1
13422,importance,NN,8
13423,important,JJ,28
13424,imported,VBN,10
13425,importer,NN,1
13426,importing,VBG,5
13427,imports,NNS,17
13428,imports,VBZ,1
13429,impose,VB,2
13430,imposed,VBD,1
13431,imposed,VBN,2
13432,imposes,VBZ,3
13433,imposing,VBG,4
13434,impossible,JJ,8
13435,impound,VB,1
13436,impoundment,NN,1
13437,impoverished,JJ,1
13438,impress,VB,1
13439,impressed,VBD,1
13440,impressed,VBN,4
13441,impression,NN,2
13442,impressive,JJ,3
13443,imprison,VB,1
13444,imprisoned,VBN,2
13445,improper,JJ,1
13446,improve,VB,15
13447,improve,VBP,1
13448,improved,VBD,2
13449,improved,VBN,20
13450,improvement,NN,14
13451,improvements,NNS,4
13452,improves,VBZ,1
13453,improving,VBG,2
13454,impulsive,JJ,1
13455,in,IN,3376
13456,in,NN,15
13457,in,RB,7
13458,in-and-outer,NN,1
13459,in-crowd,NN,1
13460,in-depth,JJ,1
13461,in-house,JJ,1
13462,in-state,JJ,2
13463,inability,NN,1
13464,inadvertently,RB,1
13465,inappropriate,JJ,2
13466,inattention,NN,1
13467,incalculable,JJ,1
13468,incapable,NN,1
13469,incarcerate,VB,1
13470,incense,NN,1
13471,incentive,NN,4
13472,incentives,NNS,4
13473,incest,NN,7
13474,inched,VBD,1
13475,inches,NNS,3
13476,incidence,NN,1
13477,incident,NN,3
13478,incidental,JJ,1
13479,incinerator,NN,5
13480,inclination,NN,1
13481,inclined,VBN,2
13482,include,VB,20
13483,include,VBP,40
13484,included,VBD,39
13485,included,VBN,9
13486,includes,VBZ,28
13487,including,VBG,80
13488,income,NN,142
13489,income-tax,NN,1
13490,incomes,NNS,3
13491,incoming,JJ,1
13492,incompetence,NN,2
13493,incompetent,JJ,1
13494,incomplete,JJ,2
13495,incomprehensible,NN,1
13496,inconsistent,JJ,1
13497,inconvenience,NN,2
13498,incorporate,VB,1
13499,incorporated,VBN,2
13500,incorrect,JJ,4
13501,incorrectly,RB,1
13502,increase,NN,78
13503,increase,VB,28
13504,increase,VBP,1
13505,increased,JJ,1
13506,increased,VB,2
13507,increased,VBD,10
13508,increased,VBN,80
13509,increases,NNS,29
13510,increases,VBZ,4
13511,increasing,VBG,17
13512,increasingly,RB,13
13513,incredible,JJ,1
13514,incredibly,RB,1
13515,increment,NN,1
13516,increments,NNS,1
13517,incumbency,NN,1
13518,incumbents,NNS,1
13519,incurred,VBN,1
13520,incursion,NN,1
13521,indeed,RB,8
13522,indefinite,JJ,1
13523,indefinitely,RB,3
13524,indelible,JJ,1
13525,indemnify,VB,1
13526,independence,NN,6
13527,independent,JJ,24
13528,independent-contractor,JJ,1
13529,independents,NNS,1
13530,indeterminable,JJ,1
13531,index,NN,69
13532,index-fund,JJ,1
13533,index-related,JJ,1
13534,indexed,VBN,1
13535,indexer,NN,2
13536,indexers,NNS,3
13537,indexes,NNS,2
13538,indexing,NN,12
13539,indicate,VB,5
13540,indicate,VBP,6
13541,indicated,VBD,19
13542,indicated,VBN,5
13543,indicates,VBZ,8
13544,indicating,VBG,8
13545,indication,NN,4
13546,indications,NNS,4
13547,indicator,NN,2
13548,indicators,NNS,3
13549,indicted,VBD,1
13550,indicted,VBN,2
13551,indictment,NN,4
13552,indifference,NN,2
13553,indirect,JJ,3
13554,indirectly,RB,3
13555,individual,JJ,23
13556,individual,NN,1
13557,individual-investor,NN,1
13558,individually,RB,1
13559,individuals,NNS,25
13560,indomitable,JJ,1
13561,indoor,JJ,1
13562,inducement,NN,1
13563,indulge,VB,1
13564,indulgence,NN,1
13565,industrial,JJ,23
13566,industrialized,VBN,2
13567,industrials,NNS,9
13568,industries,NNS,16
13569,industry,NN,108
13570,industry-funded,JJ,1
13571,industry-government,JJ,1
13572,industry-specific,JJ,1
13573,industrywide,JJ,2
13574,inedible,JJ,1
13575,inefficiency,NN,1
13576,inefficient,JJ,3
13577,ineptitude,NN,1
13578,inequity,NN,1
13579,inevitably,RB,1
13580,inexorable,JJ,1
13581,inexperienced,JJ,1
13582,inexplicable,JJ,1
13583,infamous,JJ,1
13584,infant,NN,1
13585,infected,VBN,1
13586,infection,NN,1
13587,inferior,JJ,1
13588,infertility,NN,2
13589,infested,VBN,1
13590,infighting,NN,1
13591,infiltrate,VB,1
13592,inflammatory,JJ,1
13593,inflate,VB,1
13594,inflated,JJ,1
13595,inflation,NN,68
13596,inflation-adjusted,JJ,4
13597,inflationary,JJ,1
13598,inflow,NN,1
13599,inflows,NNS,3
13600,influence,NN,10
13601,influence,VBP,1
13602,influenced,VBN,2
13603,influences,NNS,1
13604,influential,JJ,3
13605,influx,NN,3
13606,inform,VB,1
13607,informally,RB,2
13608,information,NN,49
13609,information-technology,JJ,1
13610,informational,JJ,1
13611,informed,VBN,5
13612,informing,VBG,1
13613,infrastructure,NN,4
13614,infringe,VB,2
13615,infused,VBN,1
13616,infusion,NN,1
13617,ingenious,JJ,1
13618,ingot,NN,1
13619,ingrates,NNS,1
13620,ingratiate,VB,1
13621,ingredients,NNS,1
13622,inherent,JJ,1
13623,inheritance,NN,1
13624,inhibit,VB,2
13625,initial,JJ,21
13626,initially,RB,13
13627,initials,NNS,1
13628,initiate,VB,1
13629,initiate,VBP,1
13630,initiated,VBD,1
13631,initiated,VBN,1
13632,initiative,NN,5
13633,initiatives,NNS,2
13634,inject,VB,1
13635,injection,NN,2
13636,injunction,NN,3
13637,injunctions,NNS,1
13638,injured,VBN,5
13639,injuries,NNS,3
13640,injuring,VBG,1
13641,injury,NN,1
13642,ink,NN,3
13643,inmates,NNS,1
13644,inner,JJ,2
13645,inner-city,JJ,1
13646,innocence,NN,1
13647,innocent,JJ,2
13648,innovation,NN,2
13649,innovative,JJ,1
13650,inns,NNS,1
13651,input,NN,1
13652,inquiries,NNS,4
13653,inquiry,NN,3
13654,insensitive,JJ,1
13655,inserts,NNS,1
13656,inside,IN,6
13657,inside,JJ,1
13658,insider,NN,1
13659,insignificant,JJ,1
13660,insist,VB,2
13661,insist,VBP,7
13662,insisted,VBD,1
13663,insistence,NN,1
13664,insisting,VBG,2
13665,insists,VBZ,5
13666,insolvent,JJ,4
13667,inspect,VB,1
13668,inspected,VBD,1
13669,inspected,VBN,1
13670,inspecting,VBG,1
13671,inspection,NN,2
13672,inspector,NN,2
13673,inspectors,NNS,4
13674,instability,NN,2
13675,install,VB,1
13676,installation,NN,3
13677,installations,NNS,2
13678,installed,VBN,5
13679,installing,VBG,2
13680,installment,NN,1
13681,instance,NN,25
13682,instances,NNS,1
13683,instant,NN,4
13684,instantly,RB,4
13685,instead,RB,21
13686,instill,VB,1
13687,instincts,NNS,1
13688,institute,NN,1
13689,institute,VB,1
13690,instituted,VBN,1
13691,institution,NN,10
13692,institutional,JJ,16
13693,institutional-type,JJ,1
13694,institutions,NNS,21
13695,instructing,VBG,1
13696,instruction,NN,1
13697,instructions,NNS,9
13698,instructive,JJ,1
13699,instructors,NNS,1
13700,instructs,VBZ,1
13701,instrument,NN,7
13702,instruments,NNS,9
13703,insubordination,NN,1
13704,insufficient,JJ,2
13705,insulated,VBN,1
13706,insulating,VBG,1
13707,insupportable,JJ,1
13708,insurance,NN,90
13709,insurance-company,NN,1
13710,insured,VBD,1
13711,insured,VBN,11
13712,insurer,NN,12
13713,insurers,NNS,28
13714,insures,VBZ,2
13715,insurgents,NNS,3
13716,insuring,VBG,1
13717,intact,JJ,1
13718,intake,NN,1
13719,integrate,VB,4
13720,integrated,VBN,6
13721,integration,NN,2
13722,intellectual,JJ,4
13723,intellectuals,NNS,1
13724,intelligence,NN,3
13725,intend,VB,3
13726,intended,VBN,8
13727,intends,VBZ,12
13728,intense,JJ,4
13729,intensify,VB,4
13730,intensity,NN,3
13731,intensive,JJ,3
13732,intent,NN,2
13733,intention,NN,1
13734,intentions,NNS,3
13735,inter-city,JJ,1
13736,inter-company,JJ,1
13737,inter-office,JJ,1
13738,interactive,JJ,1
13739,interbank,NN,3
13740,interconnected,VBN,1
13741,interdependence,NN,1
13742,interest,NN,162
13743,interest,VB,2
13744,interest-bearing,JJ,1
13745,interest-free,JJ,1
13746,interest-rate,NN,6
13747,interested,JJ,12
13748,interesting,JJ,6
13749,interestrate,NN,1
13750,interests,NNS,38
13751,interfere,VB,1
13752,interim,JJ,3
13753,interim,NN,1
13754,interior,JJ,1
13755,interiors,NNS,1
13756,interleukin-4,NN,1
13757,intermediaries,NNS,1
13758,intermediate,JJ,1
13759,intermittent,JJ,1
13760,internal,JJ,10
13761,internal-security,NN,1
13762,international,JJ,25
13763,international\/diversified,VBN,1
13764,internationalization,NN,1
13765,internationally,RB,2
13766,internment,NN,1
13767,interpret,VB,7
13768,interpretation,NN,3
13769,interpretations,NNS,1
13770,interpreted,VBN,5
13771,interprovincial,JJ,1
13772,interrupted,VBN,2
13773,interruption,NN,1
13774,interstate,JJ,4
13775,intervals,NNS,1
13776,intervene,VB,1
13777,intervention,NN,2
13778,interview,NN,10
13779,interviewed,VBD,3
13780,interviewed,VBN,2
13781,interviews,NNS,2
13782,intimacy,NN,1
13783,intimately,RB,1
13784,into,IN,236
13785,intolerably,RB,1
13786,intraday,JJ,3
13787,intriguing,JJ,1
13788,introduce,VB,7
13789,introduced,VBD,6
13790,introduced,VBN,8
13791,introducing,VBG,2
13792,introduction,NN,3
13793,introductory,JJ,1
13794,intrude,VBP,1
13795,intrusion,NN,2
13796,inundated,VBN,3
13797,invariably,RB,1
13798,invented,VBD,2
13799,invented,VBN,1
13800,inventories,NNS,8
13801,inventors,NNS,1
13802,inventory,NN,4
13803,invest,VB,9
13804,invested,VBD,3
13805,invested,VBN,6
13806,investigate,VB,2
13807,investigating,VBG,2
13808,investigation,NN,11
13809,investigations,NNS,2
13810,investigator,NN,2
13811,investigators,NNS,4
13812,investing,NN,3
13813,investing,VBG,10
13814,investment,NN,169
13815,investment-banking,NN,1
13816,investment-counseling,JJ,1
13817,investment-management,NN,1
13818,investment-newsletter,NN,1
13819,investments,NNS,34
13820,investor,NN,46
13821,investor-owned,JJ,1
13822,investors,NNS,180
13823,invests,VBZ,1
13824,invisible,JJ,1
13825,invitations,NNS,1
13826,invite,VB,1
13827,invited,VBN,6
13828,involve,VB,3
13829,involve,VBP,4
13830,involved,VBD,2
13831,involved,VBN,16
13832,involvement,NN,6
13833,involves,VBZ,6
13834,involving,VBG,13
13835,iron,NN,1
13836,iron-handed,JJ,1
13837,ironclad,JJ,1
13838,ironies,NNS,1
13839,irony,NN,2
13840,irrational,JJ,3
13841,irregularities,NNS,1
13842,irreparably,RB,1
13843,irreplaceable,JJ,1
13844,irritates,VBZ,1
13845,is,NNS,3
13846,is,VBZ,1412
13847,island,NN,5
13848,islands,NNS,3
13849,isolate,VBP,1
13850,isolated,VBN,4
13851,isolates,VBZ,1
13852,isolation,NN,1
13853,issuance,NN,4
13854,issue,NN,74
13855,issue,VB,4
13856,issued,VBD,8
13857,issued,VBN,25
13858,issuer,NN,2
13859,issuers,NNS,5
13860,issues,NNS,84
13861,issues,VBZ,2
13862,issuing,VBG,2
13863,isthmus,NN,1
13864,it,PRP,983
13865,item,NN,2
13866,itemize,VB,1
13867,items,NNS,11
13868,its,PRP$,745
13869,itself,PRP,27
13870,jacket,NN,2
13871,jackets,NNS,6
13872,jackhammers,NNS,1
13873,jail,NN,2
13874,jail,VB,1
13875,jailed,VBN,3
13876,jam,NN,1
13877,jams,NNS,1
13878,jeans,NNS,1
13879,jeopardizes,VBZ,1
13880,jeopardy,NN,1
13881,jersey,NN,1
13882,jet,NN,2
13883,jet-engine,NN,1
13884,jetliner,NN,2
13885,jets,NNS,1
13886,jettisoning,VBG,1
13887,jitters,NNS,1
13888,jittery,JJ,1
13889,job,NN,28
13890,joblessness,NN,1
13891,jobs,NNS,11
13892,join,VB,6
13893,joined,VBD,7
13894,joined,VBN,2
13895,joining,VBG,5
13896,joint,JJ,26
13897,joint-venture,JJ,1
13898,jointly,RB,9
13899,jokes,NNS,2
13900,jokes,VBZ,1
13901,jolt,NN,1
13902,jolted,VBD,1
13903,jolts,NNS,1
13904,jonron,FW,1
13905,jour,FW,1
13906,journalist,NN,2
13907,journalistic,JJ,1
13908,journalists,NNS,3
13909,journals,NNS,1
13910,journey,NN,1
13911,jubilant,JJ,1
13912,judge,NN,18
13913,judge,VB,1
13914,judging,VBG,1
13915,judgment,NN,5
13916,judgments,NNS,2
13917,juggling,VBG,2
13918,juice,NN,1
13919,jump,NN,9
13920,jump,VB,4
13921,jump,VBP,1
13922,jumped,VBD,36
13923,jumping,VBG,2
13924,junction,NN,1
13925,jungle,NN,1
13926,junk,NN,37
13927,junk-bond,NN,20
13928,junkets,NNS,1
13929,jurist,NN,1
13930,jury,NN,11
13931,just,RB,125
13932,just-ended,JJ,1
13933,just-in-time,JJ,1
13934,justice,NN,2
13935,justify,VB,2
13936,kalega,NN,1
13937,keen,JJ,1
13938,keep,NN,1
13939,keep,VB,33
13940,keep,VBP,1
13941,keeping,VBG,9
13942,keeps,VBZ,4
13943,kept,VBD,10
13944,kept,VBN,3
13945,kernel,NN,1
13946,ketchup,NN,2
13947,key,JJ,25
13948,key,NN,1
13949,kick,VB,1
13950,kick,VBP,2
13951,kickbacks,NNS,1
13952,kicked,VBD,1
13953,kicked,VBN,2
13954,kicker,NN,1
13955,kickers,NNS,1
13956,kicking,VBG,1
13957,kid,NN,1
13958,kidney,NN,2
13959,kids,NNS,5
13960,kill,VB,6
13961,kill,VBP,2
13962,killed,VBD,2
13963,killed,VBN,2
13964,killer,NN,2
13965,killers,NNS,1
13966,killing,NN,1
13967,killing,VBG,3
13968,killings,NNS,1
13969,kills,VBZ,1
13970,kilograms,NNS,2
13971,kilometers,NNS,1
13972,kind,NN,24
13973,kinder,JJR,1
13974,kindly,RB,2
13975,kinds,NNS,5
13976,king,NN,2
13977,kinked,JJ,1
13978,kitchen,NN,3
13979,kitty,NN,1
13980,knee-jerk,JJ,1
13981,knew,VBD,6
13982,knock,VB,2
13983,knocked,VBD,4
13984,knocked,VBN,3
13985,knocking,VBG,6
13986,knockout,NN,1
13987,knocks,VBZ,1
13988,knots,NNS,1
13989,know,NN,1
13990,know,VB,38
13991,know,VBP,22
13992,know-how,NN,1
13993,knowing,VBG,3
13994,knowledge,NN,2
13995,known,VBN,37
13996,knows,VBZ,8
13997,krona,NN,1
13998,kronor,NNS,1
13999,l'Ouest,NNP,1
14000,la,FW,2
14001,label,NN,2
14002,label,VB,1
14003,label,VBP,1
14004,labor,NN,15
14005,labor-management,JJ,6
14006,laboratories,NNS,3
14007,laboratory,NN,3
14008,laborer,NN,1
14009,laborers,NNS,1
14010,labors,NNS,1
14011,labs,NNS,1
14012,laced,VBN,1
14013,lack,NN,13
14014,lack,VBP,1
14015,lacked,VBD,1
14016,lacking,VBG,3
14017,lackluster,JJ,3
14018,lacks,VBZ,1
14019,lad,NN,1
14020,laden,JJ,1
14021,ladies,NNS,1
14022,lady,NN,2
14023,lag,VB,2
14024,lag,VBP,1
14025,laggard,JJ,1
14026,lagged,VBD,1
14027,lagged,VBN,2
14028,lagging,VBG,1
14029,lags,VBZ,1
14030,laid,VBN,2
14031,laissez-faire,FW,1
14032,lambskin,NN,1
14033,land,NN,13
14034,land,VB,3
14035,landed,VBD,1
14036,landfill,NN,3
14037,landing,NN,6
14038,landmark,NN,1
14039,landscape,NN,1
14040,language,NN,7
14041,languished,VBN,1
14042,languishing,VBG,1
14043,lanzador,FW,1
14044,lap,NN,1
14045,lap,VBP,1
14046,laptop,NN,3
14047,laptops,NNS,1
14048,larceny,NN,1
14049,large,JJ,54
14050,large-city,JJ,1
14051,large-scale,JJ,1
14052,large-volume,JJ,1
14053,largely,RB,30
14054,larger,JJR,16
14055,larger,RBR,1
14056,largess,NN,1
14057,largest,JJS,41
14058,laser-read,JJ,1
14059,lassitude,NN,1
14060,last,JJ,220
14061,last,NN,2
14062,last,RB,3
14063,last,VB,4
14064,last-minute,JJ,3
14065,lasted,VBD,1
14066,lasting,VBG,1
14067,lasts,VBZ,1
14068,late,JJ,58
14069,late,RB,8
14070,late-night,JJ,1
14071,lately,RB,5
14072,later,JJ,1
14073,later,RB,44
14074,latest,JJS,50
14075,latitude,NN,1
14076,latter,NN,3
14077,laughed,VBD,1
14078,laughing,VBG,1
14079,laughingly,RB,1
14080,laughingstock,NN,1
14081,launch,NN,9
14082,launch,VB,8
14083,launched,VBD,3
14084,launched,VBN,3
14085,launches,NNS,1
14086,launching,NN,1
14087,launching,VBG,5
14088,launder,VB,1
14089,laundering,NN,1
14090,laundry,NN,1
14091,law,NN,38
14092,law-enforcement,NN,3
14093,lawmaker,NN,1
14094,lawmakers,NNS,14
14095,lawn,NN,3
14096,lawns,NNS,1
14097,laws,NNS,11
14098,lawsuit,NN,7
14099,lawsuits,NNS,5
14100,lawyer,NN,12
14101,lawyers,NNS,19
14102,lay,VB,1
14103,lay,VBD,2
14104,layer,NN,1
14105,laying,VBG,2
14106,layoffs,NNS,1
14107,lazily,RB,1
14108,lead,NN,15
14109,lead,VB,14
14110,lead,VBN,1
14111,leader,NN,25
14112,leaders,NNS,25
14113,leadership,NN,17
14114,leading,NN,1
14115,leading,VBG,20
14116,leads,VBZ,5
14117,leaflets,NNS,1
14118,league,NN,2
14119,leaking,VBG,2
14120,leaks,NNS,2
14121,lean,JJ,1
14122,lean,VB,2
14123,leaned,VBN,1
14124,leaner,JJR,2
14125,leaning,VBG,2
14126,leap,NN,3
14127,leaped,VBD,1
14128,leapfrog,VB,1
14129,leaping,VBG,1
14130,learn,VB,5
14131,learn,VBP,1
14132,learned,VBD,6
14133,learning,VBG,1
14134,lease,NN,1
14135,lease,VB,2
14136,leased,VBD,2
14137,leased,VBN,1
14138,leases,NNS,1
14139,leasing,NN,3
14140,leasing,VBG,1
14141,least,JJS,74
14142,least,RBS,1
14143,leather,NN,3
14144,leathers,NNS,2
14145,leave,NN,1
14146,leave,VB,13
14147,leave,VBP,3
14148,leaves,VBZ,5
14149,leaving,VBG,9
14150,lecture,NN,1
14151,lecture,VB,1
14152,lecturer,NN,1
14153,led,VBD,8
14154,led,VBN,17
14155,leery,JJ,2
14156,leeway,NN,1
14157,left,VBD,7
14158,left,VBN,24
14159,leftist,JJ,1
14160,leftists,NNS,1
14161,legal,JJ,22
14162,legal-services,NNS,2
14163,legality,NN,1
14164,legend,NN,1
14165,legendary,JJ,2
14166,legerdemain,NN,1
14167,legislating,NN,1
14168,legislation,NN,40
14169,legislative,JJ,9
14170,legislator,NN,7
14171,legislators,NNS,9
14172,legislature,NN,5
14173,legislatures,NNS,1
14174,legitimacy,NN,3
14175,legitimate,JJ,3
14176,legitimized,VBN,1
14177,leisurely,JJ,1
14178,lemons,NNS,1
14179,lend,VB,4
14180,lender,NN,2
14181,lenders,NNS,11
14182,lending,NN,10
14183,lends,VBZ,1
14184,length,NN,3
14185,lengthy,JJ,4
14186,leniency,NN,1
14187,lens,NN,1
14188,lenses,NNS,1
14189,lent,VBD,1
14190,lent,VBN,1
14191,leotards,NNS,1
14192,less,JJR,53
14193,less,RBR,22
14194,less-developed,JJ,4
14195,less-profitable,JJ,1
14196,less-rigorous,JJR,1
14197,less-self-confident,JJ,1
14198,less-than-truckload,JJ,1
14199,lessen,VB,1
14200,lesser,JJR,2
14201,lesson,NN,2
14202,lessons,NNS,1
14203,lest,IN,1
14204,let,VB,10
14205,let,VBP,3
14206,lethal,JJ,1
14207,letter,NN,29
14208,letters,NNS,6
14209,letting,VBG,3
14210,level,NN,55
14211,level,VB,1
14212,level,VBP,1
14213,leveling,VBG,1
14214,levels,NNS,25
14215,leverage,NN,4
14216,leveraged,JJ,19
14217,lexicon,NN,1
14218,liabilities,NNS,3
14219,liability,NN,9
14220,liable,JJ,2
14221,liar,NN,2
14222,libel,NN,2
14223,libeled,VBN,1
14224,liberal,JJ,2
14225,liberalization,NN,1
14226,liberals,NNS,1
14227,librarian,NN,1
14228,library,NN,3
14229,license,NN,9
14230,license,VBP,1
14231,licensed,VBD,1
14232,licensed,VBN,3
14233,licensee,NN,1
14234,licenses,NNS,2
14235,licenses,VBZ,2
14236,licensing,NN,1
14237,lid,NN,1
14238,lie,NN,1
14239,lie,VBP,2
14240,lies,VBZ,7
14241,lieutenant,NN,1
14242,lieutenants,NNS,1
14243,life,NN,52
14244,life-insurance,NN,3
14245,life-style,NN,2
14246,life-threatening,JJ,1
14247,lifeless,JJ,1
14248,lifelong,JJ,1
14249,lifestyle,NN,1
14250,lift,NN,4
14251,lift,VB,2
14252,lift-ticket,JJ,2
14253,lifted,VBD,1
14254,lifted,VBN,1
14255,lifting,VBG,1
14256,lifts,NNS,1
14257,light,NN,22
14258,lighted,VBN,1
14259,lightened,VBD,1
14260,lighter,JJR,1
14261,lightest,JJS,1
14262,lighting,VBG,1
14263,lightly,RB,1
14264,lights,NNS,1
14265,like,IN,106
14266,like,JJ,1
14267,like,NN,3
